Channel|Center|Kode|Item|Category |Group|Size|Satuan|Type|Month|Forecast Branch|Forecast Machine (Branch)|Forecast Headquarter (Branch+HO)|"Forecast Machine Headquarter (Branch+HO)
"|Avg Gross Weight (kg/unit)|Avg Volume (m³/unit)
AI|DC JONGGOL|029|Sabun Mandi|IMPORT|RICE|72X50 GR|PAC|Looked|APR 2026|2|2|10|1|0.50|800.000
AI|DC JONGGOL|030|Sampo|IMPORT|RICE|72X50 GR|PAC|Looked|APR 2026|2|2|10|1|0.40|800.000
AI|DC JONGGOL|031|Wijen|IMPORT|RICE|72X50 GR|PC|Looked|APR 2026|5,209|3,783|3,791|5,209|0.50|1,000.000
AI|DC JONGGOL|032|Rimpang|IMPORT|RICE|72X50 GR|PC|Looked|APR 2026|1,482|1,113|1,121|1,482|5.00|1,000.000
AI|DC JONGGOL|033|Dodol|IMPORT|WATER|72X50 GR|PC|Blue|APR 2026|34|27|35|34|0.80|2,600.000
AI|DC JONGGOL|034|Uli|IMPORT|WATER|72X50 GR|PC|Blue|APR 2026|11,130|12,800|12,808|11,130|0.80|2,600.000
AI|DC JONGGOL|035|Singkong|IMPORT|WATER|72X50 GR|PC|Blue|APR 2026|0|2,863|2,871|0|2.00|2,100.000
AI|DC JONGGOL|037|Ubi|IMPORT|WATER|72X50 GR|PC|Blue|APR 2026|0|1,084|1,092|0|2.00|2,100.000
AI|DC JONGGOL|038|Terong|IMPORT|WATER|72X50 GR|PC|Blue|APR 2026|756|756|764|756|5.20|2,500.000
AI|DC JONGGOL|040|Kacang|IMPORT|WATER|72X50 GR|PAC|Blue|APR 2026|15|15|23|15|5.00|2,100.000
AI|DC JONGGOL|041|Toge|IMPORT|WATER|72X50 GR|PAC|Blue|APR 2026|5|5|13|5|5.00|1,000.000
AI|DC JONGGOL|042|Tomat|IMPORT|WATER|72X50 GR|PAC|Blue|APR 2026|17|17|25|17|5.20|1,000.000
AI|DC JONGGOL|044|Bombay|IMPORT|WATER|72X50 GR|KG|Blue|APR 2026|0|0|8|0|5.50|1,000.000
AI|DC JONGGOL|001|Cabe|IMPORT|LIGHT|72X50 GR|PL|Cucumber|APR 2026|1|1|9|1|5.00|2,000.000
AI|DC JONGGOL|004|Terong|IMPORT|LIGHT|72X50 GR|PL|Cucumber|APR 2026|1|1|9|1|5.20|2,500.000
AI|DC JONGGOL|008|Kentang|IMPORT|LIGHT|72X50 GR|KG|Cucumber|APR 2026|0|0|8|0|2.00|3,378.000
AI|DC JONGGOL|009|Daging|IMPORT|LIGHT|72X50 GR|KG|Cucumber|APR 2026|0|0|8|0|2.50|6,600.000
AI|DC JONGGOL|010|Ikan |IMPORT|LIGHT|72X50 GR|KG|Cucumber|APR 2026|0|0|8|0|8.50|3,500.000
AI|DC JONGGOL|011|Bawang|IMPORT|LIGHT|72X50 GR|KG|Cucumber|APR 2026|0|0|8|0|5.50|2,000.000
AI|DC JONGGOL|012|Kopi|IMPORT|LIGHT|72X50 GR|KG|Cucumber|APR 2026|0|0|8|0|0.50|1,500.000
AI|DC JONGGOL|013|Susu|IMPORT|ROUND|72X50 GR|KG|Oaka|APR 2026|1|1|9|1|5.00|1,500.000
AI|DC JONGGOL|014|Jahe|IMPORT|ROUND|72X50 GR|KG|Oaka|APR 2026|0|0|8|0|5.00|2,000.000
AI|DC JONGGOL|015|Kunyit|IMPORT|ROUND|72X50 GR|KG|Oaka|APR 2026|0|3|11|0|5.00|2,000.000
AI|DC JONGGOL|016|Asam|IMPORT|ROUND|72X50 GR|KG|Oaka|APR 2026|0|0|8|0|0.50|2,000.000
AI|DC JONGGOL|017|Gula|IMPORT|ROUND|72X50 GR|KG|Oaka|APR 2026|0|0|8|0|5.00|2,000.000
AI|DC JONGGOL|018|Aren|IMPORT|ROUND|72X50 GR|KG|Oaka|APR 2026|0|13|21|0|5.00|2,000.000
AI|DC JONGGOL|019|Garam|IMPORT|ROUND|72X50 GR|KG|Oaka|APR 2026|1,622|1,622|1,630|1,622|5.00|2,000.000
AI|DC JONGGOL|020|Kemiri|IMPORT|ROUND|72X50 GR|KG|Oaka|APR 2026|185|185|193|150|0.50|1,000.000
AI|DC JONGGOL|021|Merica|IMPORT|ROUND|72X50 GR|KG|Oaka|APR 2026|1|1|9|1|0.30|1,000.000
AI|DC JONGGOL|022|Lada|IMPORT|ROUND|72X50 GR|KG|Oaka|APR 2026|0|922|930|0|0.30|1,000.000
AI|DC JONGGOL|023|Mie|IMPORT|ROUND|72X50 GR|PAC|Oaka|APR 2026|0|0|8|0|0.80|3,800.000
AI|DC JONGGOL|024|Beras|IMPORT|ROUND|72X50 GR|KG|Oaka|APR 2026|0|0|8|0|5.00|800.000
AI|DC JONGGOL|025|Sirup|IMPORT|ROUND|72X50 GR|PAC|Oaka|APR 2026|0|0|8|0|5.20|1,200.000
AI|DC JONGGOL|026|Moka|IMPORT|RICE|72X50 GR|PAC|Looked|APR 2026|1|1|9|2|0.50|1,200.000
AI|DC JONGGOL|027|Minyak|IMPORT|RICE|72X50 GR|KG|Looked|APR 2026|21,622|21,622|21,630|21,622|5.00|2,200.000
AI|DC JONGGOL|028|Sabun Colek|IMPORT|RICE|72X50 GR|KG|Looked|APR 2026|0|0|8|0|5.00|1,900.000
AI|DC JONGGOL|029|Sabun Mandi|IMPORT|RICE|72X50 GR|KG|Looked|APR 2026|0|0|8|0|0.50|800.000
AI|DC JONGGOL|030|Sampo|IMPORT|RICE|72X50 GR|KG|Looked|APR 2026|0|0|8|0|0.40|800.000
AI|DC JONGGOL|031|Wijen|IMPORT|RICE|72X50 GR|KG|Looked|APR 2026|3|3|11|3|0.50|1,000.000
AI|DC JONGGOL|032|Rimpang|IMPORT|RICE|72X50 GR|PC|Looked|APR 2026|4,357|3,486|3,494|4,357|5.00|1,000.000
AI|DC JONGGOL|033|Dodol|IMPORT|WATER|72X50 GR|PAC|Blue|APR 2026|0|0|8|0|0.80|2,600.000
AI|DC JONGGOL|034|Uli|IMPORT|WATER|72X50 GR|CAR|Blue|APR 2026|1|1|9|1|0.80|2,600.000
AI|DC JONGGOL|035|Singkong|IMPORT|WATER|72X50 GR|CAR|Blue|APR 2026|6|6|14|6|2.00|2,100.000
AI|DC JONGGOL|037|Ubi|IMPORT|WATER|72X50 GR|JAR|Blue|APR 2026|0|0|8|0|2.00|2,100.000
AI|DC JONGGOL|038|Terong|IMPORT|WATER|72X50 GR|KG|Blue|APR 2026|0|0|8|0|5.20|2,500.000
AI|DC JONGGOL|040|Kacang|IMPORT|WATER|72X50 GR|PAC|Blue|APR 2026|116|116|124|86|5.00|2,100.000
AI|DC JONGGOL|041|Toge|IMPORT|WATER|72X50 GR|KG|Blue|APR 2026|0|0|8|0|5.00|1,000.000
AI|DC JONGGOL|042|Tomat|IMPORT|WATER|72X50 GR|KG|Blue|APR 2026|2|2|10|2|5.20|1,000.000
AI|DC JONGGOL|044|Bombay|IMPORT|WATER|72X50 GR|JAR|Blue|APR 2026|14|14|22|14|5.50|1,000.000
AI|DC JONGGOL|001|Cabe|IMPORT|LIGHT|72X50 GR|PAC|Cucumber|APR 2026|0|0|8|0|5.00|2,000.000
AI|DC JONGGOL|004|Terong|IMPORT|LIGHT|72X50 GR|KG|Cucumber|APR 2026|1|1|9|1|5.20|2,500.000
AI|DC JONGGOL|008|Kentang|IMPORT|LIGHT|72X50 GR|BT|Cucumber|APR 2026|2|2|10|2|2.00|3,378.000
AI|DC JONGGOL|009|Daging|IMPORT|LIGHT|72X50 GR|JAR|Cucumber|APR 2026|316|316|324|239|2.50|6,600.000
AI|DC JONGGOL|010|Ikan |IMPORT|LIGHT|72X50 GR|PAC|Cucumber|APR 2026|0|0|8|0|8.50|3,500.000
AI|DC JONGGOL|011|Bawang|IMPORT|LIGHT|72X50 GR|PAC|Cucumber|APR 2026|0|0|8|0|5.50|2,000.000
AI|DC JONGGOL|012|Kopi|IMPORT|LIGHT|72X50 GR|PAC|Cucumber|APR 2026|0|0|8|0|0.50|1,500.000
AI|DC JONGGOL|013|Susu|IMPORT|ROUND|72X50 GR|PAC|Oaka|APR 2026|0|0|8|0|5.00|1,500.000
AI|DC JONGGOL|014|Jahe|IMPORT|ROUND|72X50 GR|PAC|Oaka|APR 2026|0|0|8|0|5.00|2,000.000
AI|DC JONGGOL|015|Kunyit|IMPORT|ROUND|72X50 GR|PAC|Oaka|APR 2026|2|2|10|2|5.00|2,000.000
AI|DC JONGGOL|016|Asam|IMPORT|ROUND|72X50 GR|JAR|Oaka|APR 2026|0|0|8|0|0.50|2,000.000
AI|DC JONGGOL|017|Gula|IMPORT|ROUND|72X50 GR|KG|Oaka|APR 2026|0|431|439|0|5.00|2,000.000
AI|DC JONGGOL|018|Aren|IMPORT|ROUND|72X50 GR|PAC|Oaka|APR 2026|0|4|12|0|5.00|2,000.000
AI|DC JONGGOL|019|Garam|IMPORT|ROUND|72X50 GR|KG|Oaka|APR 2026|0|17|25|0|5.00|2,000.000
AI|DC JONGGOL|020|Kemiri|IMPORT|ROUND|72X50 GR|PAC|Oaka|APR 2026|0|0|8|0|0.50|1,000.000
AI|DC JONGGOL|021|Merica|IMPORT|ROUND|72X50 GR|KG|Oaka|APR 2026|0|0|8|0|0.30|1,000.000
AI|DC JONGGOL|022|Lada|IMPORT|ROUND|72X50 GR|KG|Oaka|APR 2026|0|55|63|0|0.30|1,000.000
AI|DC JONGGOL|023|Mie|IMPORT|ROUND|72X50 GR|BT|Oaka|APR 2026|0|152|160|0|0.80|3,800.000
AI|DC JONGGOL|024|Beras|IMPORT|ROUND|72X50 GR|BT|Oaka|APR 2026|0|317|325|0|5.00|800.000
AI|DC JONGGOL|025|Sirup|IMPORT|ROUND|72X50 GR|BT|Oaka|APR 2026|220|220|228|220|5.20|1,200.000
AI|DC JONGGOL|026|Moka|IMPORT|RICE|72X50 GR|BT|Looked|APR 2026|0|174|182|0|0.50|1,200.000
AI|DC JONGGOL|027|Minyak|IMPORT|RICE|72X50 GR|KG|Looked|APR 2026|0|0|8|0|5.00|2,200.000
AI|DC JONGGOL|028|Sabun Colek|IMPORT|RICE|72X50 GR|KG|Looked|APR 2026|0|0|8|0|5.00|1,900.000
AI|DC JONGGOL|029|Sabun Mandi|IMPORT|RICE|72X50 GR|KG|Looked|APR 2026|0|0|8|0|0.50|800.000
AI|DC JONGGOL|030|Sampo|IMPORT|RICE|72X50 GR|PAC|Looked|APR 2026|0|0|8|0|0.40|800.000
AI|DC JONGGOL|031|Wijen|IMPORT|RICE|72X50 GR|PAC|Looked|APR 2026|0|0|8|0|0.50|1,000.000
AI|DC JONGGOL|032|Rimpang|IMPORT|RICE|72X50 GR|KG|Looked|APR 2026|0|16|24|0|5.00|1,000.000
AI|DC JONGGOL|033|Dodol|IMPORT|WATER|72X50 GR|KG|Blue|APR 2026|0|0|8|0|0.80|2,600.000
AI|DC JONGGOL|034|Uli|IMPORT|WATER|72X50 GR|KG|Blue|APR 2026|0|0|8|0|0.80|2,600.000
AI|DC JONGGOL|035|Singkong|IMPORT|WATER|72X50 GR|KG|Blue|APR 2026|0|3|13|0|2.00|2,100.000
AI|DC JONGGOL|037|Ubi|IMPORT|WATER|72X50 GR|KG|Blue|APR 2026|0|0|8|0|2.00|2,100.000
AI|DC JONGGOL|038|Terong|IMPORT|WATER|72X50 GR|KG|Blue|APR 2026|0|0|8|0|5.20|2,500.000
AI|DC JONGGOL|040|Kacang|IMPORT|WATER|72X50 GR|KG|Blue|APR 2026|0|0|8|0|5.00|2,100.000
AI|DC JONGGOL|041|Toge|IMPORT|WATER|72X50 GR|KG|Blue|APR 2026|0|0|8|0|5.00|1,000.000
AI|DC JONGGOL|042|Tomat|IMPORT|WATER|72X50 GR|KG|Blue|APR 2026|0|0|8|0|5.20|1,000.000
AI|DC JONGGOL|044|Bombay|IMPORT|WATER|72X50 GR|KG|Blue|APR 2026|0|0|8|0|5.50|1,000.000
AI|DC JONGGOL|001|Cabe|IMPORT|LIGHT|72X50 GR|KG|Cucumber|APR 2026|0|0|8|0|5.00|2,000.000
AI|DC JONGGOL|004|Terong|IMPORT|LIGHT|72X50 GR|KG|Cucumber|APR 2026|0|0|8|0|5.20|2,500.000
AI|DC JONGGOL|008|Kentang|IMPORT|LIGHT|72X50 GR|KG|Cucumber|APR 2026|0|0|9|0|2.00|3,378.000
AI|DC JONGGOL|009|Daging|IMPORT|LIGHT|72X50 GR|KG|Cucumber|APR 2026|0|0|8|0|2.50|6,600.000
AI|DC JONGGOL|010|Ikan |IMPORT|LIGHT|72X50 GR|KG|Cucumber|APR 2026|0|1|9|0|8.50|3,500.000
AI|DC JONGGOL|011|Bawang|IMPORT|LIGHT|72X50 GR|KG|Cucumber|APR 2026|0|0|8|0|5.50|2,000.000
AI|DC JONGGOL|012|Kopi|IMPORT|LIGHT|72X50 GR|PAC|Cucumber|APR 2026|246|246|254|246|0.50|1,500.000
AI|DC JONGGOL|013|Susu|IMPORT|ROUND|72X50 GR|PAC|Oaka|APR 2026|26|26|34|21|5.00|1,500.000
AI|DC JONGGOL|014|Jahe|IMPORT|ROUND|72X50 GR|PAC|Oaka|APR 2026|0|4|12|0|5.00|2,000.000
AI|DC JONGGOL|015|Kunyit|IMPORT|ROUND|72X50 GR|PAC|Oaka|APR 2026|0|91|99|0|5.00|2,000.000
AI|DC JONGGOL|016|Asam|IMPORT|ROUND|72X50 GR|PAC|Oaka|APR 2026|0|39|47|0|0.50|2,000.000
AI|DC JONGGOL|017|Gula|IMPORT|ROUND|72X50 GR|PAC|Oaka|APR 2026|0|0|8|0|5.00|2,000.000
AI|DC JONGGOL|018|Aren|IMPORT|ROUND|72X50 GR|PAC|Oaka|APR 2026|0|421|429|0|5.00|2,000.000
AI|DC JONGGOL|019|Garam|IMPORT|ROUND|72X50 GR|PAC|Oaka|APR 2026|0|9|17|0|5.00|2,000.000
AI|DC JONGGOL|020|Kemiri|IMPORT|ROUND|72X50 GR|PAC|Oaka|APR 2026|80|80|88|80|0.50|1,000.000
AI|DC JONGGOL|021|Merica|IMPORT|ROUND|72X50 GR|PAC|Oaka|APR 2026|6|6|14|6|0.30|1,000.000
AI|DC JONGGOL|022|Lada|IMPORT|ROUND|72X50 GR|PAC|Oaka|APR 2026|21|21|29|21|0.30|1,000.000
AI|DC JONGGOL|023|Mie|IMPORT|ROUND|72X50 GR|PAC|Oaka|APR 2026|4|4|12|4|0.80|3,800.000
AI|DC JONGGOL|024|Beras|IMPORT|ROUND|72X50 GR|PAC|Oaka|APR 2026|2|2|10|2|5.00|800.000
AI|DC JONGGOL|025|Sirup|IMPORT|ROUND|72X50 GR|PAC|Oaka|APR 2026|1,345|1,345|1,353|849|5.20|1,200.000
AI|DC JONGGOL|026|Moka|IMPORT|RICE|72X50 GR|KG|Looked|APR 2026|1|1|9|1|0.50|1,200.000
AI|DC JONGGOL|027|Minyak|IMPORT|RICE|72X50 GR|KG|Looked|APR 2026|0|3|19|0|5.00|2,200.000
AI|DC JONGGOL|028|Sabun Colek|IMPORT|RICE|72X50 GR|KG|Looked|APR 2026|21|21|11|2|5.00|1,900.000
AI|DC JONGGOL|029|Sabun Mandi|IMPORT|RICE|72X50 GR|KG|Looked|APR 2026|0|0|8|0|0.50|800.000
AI|DC JONGGOL|030|Sampo|IMPORT|RICE|72X50 GR|KG|Looked|APR 2026|0|0|8|0|0.40|800.000
AI|DC JONGGOL|031|Wijen|IMPORT|RICE|72X50 GR|KG|Looked|APR 2026|0|0|8|0|0.50|1,000.000
AI|DC JONGGOL|032|Rimpang|IMPORT|RICE|72X50 GR|KG|Looked|APR 2026|0|0|8|0|5.00|1,000.000
AI|DC JONGGOL|033|Dodol|IMPORT|WATER|72X50 GR|KG|Blue|APR 2026|1|1|9|1|0.80|2,600.000
AI|DC JONGGOL|034|Uli|IMPORT|WATER|72X50 GR|KG|Blue|APR 2026|0|0|8|0|0.80|2,600.000
AI|DC JONGGOL|035|Singkong|IMPORT|WATER|72X50 GR|KG|Blue|APR 2026|0|0|8|0|2.00|2,100.000
AI|DC JONGGOL|037|Ubi|IMPORT|WATER|72X50 GR|KG|Blue|APR 2026|0|0|8|0|2.00|2,100.000
AI|DC JONGGOL|038|Terong|IMPORT|WATER|72X50 GR|KG|Blue|APR 2026|0|0|8|0|5.20|2,500.000
AI|DC JONGGOL|040|Kacang|IMPORT|WATER|72X50 GR|PC|Blue|APR 2026|0|0|8|0|5.00|2,100.000
AI|DC JONGGOL|041|Toge|IMPORT|WATER|72X50 GR|PC|Blue|APR 2026|0|0|8|0|5.00|1,000.000
AI|DC JONGGOL|042|Tomat|IMPORT|WATER|72X50 GR|KG|Blue|APR 2026|2|2|10|1|5.20|1,000.000
AI|DC JONGGOL|044|Bombay|IMPORT|WATER|72X50 GR|PC|Blue|APR 2026|11|9|17|2|5.50|1,000.000
AI|DC JONGGOL|001|Cabe|IMPORT|LIGHT|72X50 GR|PAC|Cucumber|APR 2026|3|3|9|1|5.00|2,000.000
AI|DC JONGGOL|004|Terong|IMPORT|LIGHT|72X50 GR|PAC|Cucumber|APR 2026|0|0|8|0|5.20|2,500.000
AI|DC JONGGOL|008|Kentang|IMPORT|LIGHT|72X50 GR|BT|Cucumber|APR 2026|31|31|39|31|2.00|3,378.000
AI|DC JONGGOL|009|Daging|IMPORT|LIGHT|72X50 GR|PAC|Cucumber|APR 2026|0|0|8|0|2.50|6,600.000
AI|DC JONGGOL|010|Ikan |IMPORT|LIGHT|72X50 GR|PAC|Cucumber|APR 2026|0|0|8|0|8.50|3,500.000
AI|DC JONGGOL|011|Bawang|IMPORT|LIGHT|72X50 GR|PAC|Cucumber|APR 2026|0|0|8|0|5.50|2,000.000
AI|DC JONGGOL|012|Kopi|IMPORT|LIGHT|72X50 GR|PAC|Cucumber|APR 2026|0|0|8|0|0.50|1,500.000
AI|DC JONGGOL|013|Susu|IMPORT|ROUND|72X50 GR|PAC|Oaka|APR 2026|0|0|8|0|5.00|1,500.000
AI|DC JONGGOL|014|Jahe|IMPORT|ROUND|72X50 GR|PAC|Oaka|APR 2026|9|9|17|9|5.00|2,000.000
AI|DC JONGGOL|015|Kunyit|IMPORT|ROUND|72X50 GR|KG|Oaka|APR 2026|0|0|8|0|5.00|2,000.000
AI|DC JONGGOL|016|Asam|IMPORT|ROUND|72X50 GR|PAC|Oaka|APR 2026|0|2|10|0|0.50|2,000.000
AI|DC JONGGOL|017|Gula|IMPORT|ROUND|72X50 GR|PAC|Oaka|APR 2026|0|2|10|0|5.00|2,000.000
AI|DC JONGGOL|018|Aren|IMPORT|ROUND|72X50 GR|PAC|Oaka|APR 2026|0|0|8|0|5.00|2,000.000
AI|DC JONGGOL|019|Garam|IMPORT|ROUND|72X50 GR|PAC|Oaka|APR 2026|0|0|8|0|5.00|2,000.000
AI|DC JONGGOL|020|Kemiri|IMPORT|ROUND|72X50 GR|PAC|Oaka|APR 2026|0|0|8|0|0.50|1,000.000
AI|DC JONGGOL|021|Merica|IMPORT|ROUND|72X50 GR|PC|Oaka|APR 2026|1|1|9|1|0.30|1,000.000
AI|DC JONGGOL|022|Lada|IMPORT|ROUND|72X50 GR|PC|Oaka|APR 2026|0|2|10|0|0.30|1,000.000
AI|DC JONGGOL|023|Mie|IMPORT|ROUND|72X50 GR|KG|Oaka|APR 2026|1|1|9|1|0.80|3,800.000
AI|DC JONGGOL|024|Beras|IMPORT|ROUND|72X50 GR|KG|Oaka|APR 2026|2|2|10|2|5.00|800.000
AI|DC JONGGOL|025|Sirup|IMPORT|ROUND|72X50 GR|KG|Oaka|APR 2026|0|0|8|0|5.20|1,200.000
AI|DC JONGGOL|026|Moka|IMPORT|RICE|72X50 GR|CAR|Looked|APR 2026|1|1|9|1|0.50|1,200.000
AI|DC JONGGOL|027|Minyak|IMPORT|RICE|72X50 GR|KG|Looked|APR 2026|0|0|8|0|5.00|2,200.000
AI|DC JONGGOL|028|Sabun Colek|IMPORT|RICE|72X50 GR|PAC|Looked|APR 2026|339|339|347|339|5.00|1,900.000
AI|DC JONGGOL|029|Sabun Mandi|IMPORT|RICE|72X50 GR|KG|Looked|APR 2026|0|0|8|0|0.50|800.000
AI|DC JONGGOL|030|Sampo|IMPORT|RICE|72X50 GR|KG|Looked|APR 2026|0|0|8|0|0.40|800.000
AI|DC JONGGOL|031|Wijen|IMPORT|RICE|72X50 GR|PC|Looked|APR 2026|7|7|15|7|0.50|1,000.000
AI|DC JONGGOL|032|Rimpang|IMPORT|RICE|72X50 GR|PC|Looked|APR 2026|11|11|19|11|5.00|1,000.000
AI|DC JONGGOL|033|Dodol|IMPORT|WATER|72X50 GR|PC|Blue|APR 2026|27|27|35|27|0.80|2,600.000
AI|DC JONGGOL|034|Uli|IMPORT|WATER|72X50 GR|PC|Blue|APR 2026|25|25|33|25|0.80|2,600.000
AI|DC JONGGOL|035|Singkong|IMPORT|WATER|72X50 GR|PC|Blue|APR 2026|0|296|304|0|2.00|2,100.000
AI|DC JONGGOL|037|Ubi|IMPORT|WATER|72X50 GR|PC|Blue|APR 2026|68|68|76|68|2.00|2,100.000
AI|DC JONGGOL|038|Terong|IMPORT|WATER|72X50 GR|PC|Blue|APR 2026|1|1|9|1|5.20|2,500.000
AI|DC JONGGOL|040|Kacang|IMPORT|WATER|72X50 GR|PC|Blue|APR 2026|3|3|11|3|5.00|2,100.000
AI|DC JONGGOL|041|Toge|IMPORT|WATER|72X50 GR|PC|Blue|APR 2026|12|12|20|12|5.00|1,000.000
AI|DC JONGGOL|042|Tomat|IMPORT|WATER|72X50 GR|PC|Blue|APR 2026|3|3|11|3|5.20|1,000.000
AI|DC JONGGOL|044|Bombay|IMPORT|WATER|72X50 GR|PC|Blue|APR 2026|2|2|10|2|5.50|1,000.000
AI|DC JONGGOL|001|Cabe|IMPORT|LIGHT|72X50 GR|PC|Cucumber|APR 2026|1|1|9|1|5.00|2,000.000
AI|DC JONGGOL|004|Terong|IMPORT|LIGHT|72X50 GR|PC|Cucumber|APR 2026|1|1|9|1|5.20|2,500.000
AI|DC JONGGOL|008|Kentang|IMPORT|LIGHT|72X50 GR|PC|Cucumber|APR 2026|1|1|9|1|2.00|3,378.000
AI|DC JONGGOL|009|Daging|IMPORT|LIGHT|72X50 GR|PC|Cucumber|APR 2026|1|1|9|1|2.50|6,600.000
AI|DC JONGGOL|010|Ikan |IMPORT|LIGHT|72X50 GR|KG|Cucumber|APR 2026|0|0|8|0|8.50|3,500.000
AI|DC JONGGOL|011|Bawang|IMPORT|LIGHT|72X50 GR|PAC|Cucumber|APR 2026|0|0|8|0|5.50|2,000.000
AI|DC JONGGOL|012|Kopi|IMPORT|LIGHT|72X50 GR|PAC|Cucumber|APR 2026|1|1|9|1|0.50|1,500.000
AI|DC JONGGOL|013|Susu|IMPORT|ROUND|72X50 GR|KG|Oaka|APR 2026|0|0|8|0|5.00|1,500.000
AI|DC JONGGOL|014|Jahe|IMPORT|ROUND|72X50 GR|KG|Oaka|APR 2026|0|0|8|0|5.00|2,000.000
AI|DC JONGGOL|015|Kunyit|IMPORT|ROUND|72X50 GR|PAC|Oaka|APR 2026|147|147|155|147|5.00|2,000.000
AI|DC JONGGOL|016|Asam|IMPORT|ROUND|72X50 GR|PAC|Oaka|APR 2026|54|54|62|41|0.50|2,000.000
AI|DC JONGGOL|017|Gula|IMPORT|ROUND|72X50 GR|PAC|Oaka|APR 2026|168|168|176|168|5.00|2,000.000
AI|DC JONGGOL|018|Aren|IMPORT|ROUND|72X50 GR|PAC|Oaka|APR 2026|26|26|34|26|5.00|2,000.000
AI|DC JONGGOL|019|Garam|IMPORT|ROUND|72X50 GR|PAC|Oaka|APR 2026|1|1|9|1|5.00|2,000.000
AI|DC JONGGOL|020|Kemiri|IMPORT|ROUND|72X50 GR|PAC|Oaka|APR 2026|57|57|65|57|0.50|1,000.000
AI|DC JONGGOL|021|Merica|IMPORT|ROUND|72X50 GR|PC|Oaka|APR 2026|3|3|11|3|0.30|1,000.000
AI|DC JONGGOL|022|Lada|IMPORT|ROUND|72X50 GR|PC|Oaka|APR 2026|1|1|9|1|0.30|1,000.000
AI|DC JONGGOL|023|Mie|IMPORT|ROUND|72X50 GR|CAR|Oaka|APR 2026|1|1|9|1|0.80|3,800.000
AI|DC JONGGOL|024|Beras|IMPORT|ROUND|72X50 GR|CAR|Oaka|APR 2026|1|1|9|1|5.00|800.000
AI|DC JONGGOL|025|Sirup|IMPORT|ROUND|72X50 GR|CAR|Oaka|APR 2026|1|1|9|1|5.20|1,200.000
AI|DC JONGGOL|026|Moka|IMPORT|RICE|72X50 GR|CAR|Looked|APR 2026|1|1|9|1|0.50|1,200.000
AI|DC JONGGOL|027|Minyak|IMPORT|RICE|72X50 GR|CAR|Looked|APR 2026|1|1|9|1|5.00|2,200.000
AI|DC JONGGOL|028|Sabun Colek|IMPORT|RICE|72X50 GR|PC|Looked|APR 2026|0|0|8|0|5.00|1,900.000
AI|DC JONGGOL|029|Sabun Mandi|IMPORT|RICE|72X50 GR|PC|Looked|APR 2026|0|0|8|0|0.50|800.000
AI|DC JONGGOL|030|Sampo|IMPORT|RICE|72X50 GR|PC|Looked|APR 2026|0|0|8|0|0.40|800.000
AI|DC JONGGOL|031|Wijen|IMPORT|RICE|72X50 GR|PC|Looked|APR 2026|0|0|8|0|0.50|1,000.000
AI|DC JONGGOL|032|Rimpang|IMPORT|RICE|72X50 GR|PC|Looked|APR 2026|0|0|8|0|5.00|1,000.000
AI|DC JONGGOL|033|Dodol|IMPORT|WATER|72X50 GR|PC|Blue|APR 2026|0|0|8|0|0.80|2,600.000
AI|DC JONGGOL|034|Uli|IMPORT|WATER|72X50 GR|PC|Blue|APR 2026|0|0|8|0|0.80|2,600.000
AI|DC JONGGOL|035|Singkong|IMPORT|WATER|72X50 GR|PC|Blue|APR 2026|0|0|8|0|2.00|2,100.000
AI|DC JONGGOL|037|Ubi|IMPORT|WATER|72X50 GR|PAC|Blue|APR 2026|0|0|8|0|2.00|2,100.000
AI|DC JONGGOL|038|Terong|IMPORT|WATER|72X50 GR|PAC|Blue|APR 2026|0|0|8|0|5.20|2,500.000
AI|DC JONGGOL|040|Kacang|IMPORT|WATER|72X50 GR|PAC|Blue|APR 2026|0|0|8|0|5.00|2,100.000
AI|DC JONGGOL|041|Toge|IMPORT|WATER|72X50 GR|PAC|Blue|APR 2026|0|0|8|0|5.00|1,000.000
AI|DC JONGGOL|042|Tomat|IMPORT|WATER|72X50 GR|PAC|Blue|APR 2026|0|0|8|0|5.20|1,000.000
AI|DC JONGGOL|044|Bombay|IMPORT|WATER|72X50 GR|PAC|Blue|APR 2026|0|0|8|0|5.50|1,000.000
AI|DC JONGGOL|001|Cabe|IMPORT|LIGHT|72X50 GR|PAC|Cucumber|APR 2026|0|0|8|0|5.00|2,000.000
AI|DC JONGGOL|004|Terong|IMPORT|LIGHT|72X50 GR|PAC|Cucumber|APR 2026|0|2|10|0|5.20|2,500.000
AI|DC JONGGOL|008|Kentang|IMPORT|LIGHT|72X50 GR|PC|Cucumber|APR 2026|0|0|8|0|2.00|3,378.000
AI|DC JONGGOL|009|Daging|IMPORT|LIGHT|72X50 GR|KG|Cucumber|APR 2026|2,175|228|236|2,175|2.50|6,600.000
AI|DC JONGGOL|010|Ikan |IMPORT|LIGHT|72X50 GR|KG|Cucumber|APR 2026|0|239|247|0|8.50|3,500.000
AI|DC JONGGOL|011|Bawang|IMPORT|LIGHT|72X50 GR|KG|Cucumber|APR 2026|742|742|750|610|5.50|2,000.000
AI|DC JONGGOL|012|Kopi|IMPORT|LIGHT|72X50 GR|KG|Cucumber|APR 2026|0|242|250|0|0.50|1,500.000
AI|DC JONGGOL|013|Susu|IMPORT|ROUND|72X50 GR|KG|Oaka|APR 2026|4|4|12|4|5.00|1,500.000
